DatePeriod,AccountID,TransactionAmount,Status
2023-08-23 04:30:00,364553,40000.0,sent
2023-08-23 04:24:00,392159,1100.0,sent
2023-08-23 04:24:00,392159,1000.0,pending
2023-08-23 04:10:00,129787,6700.0,sent
2023-08-23 03:34:00,225492,1500.0,sent
2023-08-23 02:58:00,25229,1100.0,sent
2023-08-23 02:42:00,258258,3000.0,sent
2023-08-23 02:32:00,362285,9000.0,sent
2023-08-23 02:05:00,375884,500.0,sent
2023-08-23 01:14:00,373260,500.0,sent
2023-08-23 00:58:00,355934,7000.0,sent
2023-08-23 00:53:00,211754,1600.0,sent
2023-08-23 00:48:00,187636,1000.0,sent
2023-08-23 00:42:00,211754,900.0,sent
2023-08-23 00:23:00,389462,49917.0,sent
2023-08-23 00:22:00,373565,1500.0,sent
2023-08-23 00:16:00,383693,39600.0,sent
2023-08-23 00:09:00,362249,41000.0,sent
2023-08-23 00:07:00,355058,5000.0,sent
2023-08-22 23:57:00,350935,7000.0,sent
2023-08-22 23:47:00,351839,19000.0,sent
2023-08-22 23:33:00,362249,50000.0,sent
2023-08-22 23:31:00,368779,1000.0,sent
2023-08-22 23:19:00,187636,20000.0,sent
2023-08-22 23:15:00,191223,500.0,sent
2023-08-22 22:41:00,26921,1000.0,pending
2023-08-22 22:39:00,44738,40000.0,sent
2023-08-22 22:39:00,26921,1000.0,pending
2023-08-22 22:39:00,355376,192000.0,sent
2023-08-22 22:37:00,26921,500.0,sent
2023-08-22 22:31:00,375884,1500.0,sent
2023-08-22 22:30:00,391912,2500.0,sent
2023-08-22 22:22:00,5451,200000.0,sent
2023-08-22 22:22:00,189789,50000.0,sent
2023-08-22 22:20:00,102734,3000.0,sent
2023-08-22 22:16:00,26921,2100.0,sent
2023-08-22 22:10:00,371833,1400.0,sent
2023-08-22 21:58:00,211754,2000.0,sent
2023-08-22 21:57:00,244422,1000.0,sent
2023-08-22 21:48:00,43579,500.0,sent
2023-08-22 21:45:00,387128,7000.0,sent
2023-08-22 21:41:00,83971,10000.0,sent
2023-08-22 21:35:00,379721,600.0,sent
2023-08-22 21:31:00,375606,2000.0,sent
2023-08-22 21:30:00,384455,1500.0,sent
2023-08-22 21:22:00,201721,6000.0,sent
2023-08-22 21:21:00,193741,5500.0,sent
2023-08-22 21:20:00,384455,2100.0,sent
2023-08-22 21:18:00,193741,3000.0,sent
2023-08-22 21:18:00,38695,11500.0,sent
2023-08-22 21:17:00,364085,2000.0,sent
2023-08-22 21:14:00,364085,5000.0,sent
2023-08-22 21:14:00,374771,5000.0,sent
2023-08-22 21:14:00,378910,850.0,sent
2023-08-22 21:10:00,38695,6500.0,sent
2023-08-22 21:08:00,12967,45000.0,sent
2023-08-22 21:08:00,266602,6150.0,sent
2023-08-22 21:06:00,233316,1200.0,sent
2023-08-22 21:06:00,350606,20000.0,sent
2023-08-22 21:06:00,12967,10000.0,pending
2023-08-22 21:05:00,12967,10000.0,pending
2023-08-22 21:05:00,351839,2000.0,sent
2023-08-22 21:05:00,12967,5000.0,sent
2023-08-22 21:04:00,382906,5000.0,sent
2023-08-22 21:02:00,377033,2000.0,sent
2023-08-22 21:01:00,125474,1700.0,sent
2023-08-22 21:00:00,201761,2000.0,sent
2023-08-22 20:59:00,38695,2000.0,sent
2023-08-22 20:55:00,360788,2000.0,sent
2023-08-22 20:53:00,360788,2000.0,pending
2023-08-22 20:53:00,360788,2000.0,pending
2023-08-22 20:51:00,46866,5000.0,sent
2023-08-22 20:48:00,364085,2000.0,sent
2023-08-22 20:41:00,378742,1000.0,sent
2023-08-22 20:37:00,4804,500.0,sent
2023-08-22 20:35:00,366815,20000.0,sent
2023-08-22 20:34:00,194231,9000.0,sent
2023-08-22 20:34:00,382238,2500.0,sent
2023-08-22 20:32:00,362285,10000.0,sent
2023-08-22 20:30:00,379721,900.0,sent
2023-08-22 20:28:00,246183,1000.0,sent
2023-08-22 20:26:00,352422,1000.0,sent
2023-08-22 20:24:00,253,10000.0,sent
2023-08-22 20:23:00,524,500.0,sent
2023-08-22 20:23:00,365081,500.0,sent
2023-08-22 20:23:00,131383,2500.0,sent
2023-08-22 20:22:00,124850,1600.0,sent
2023-08-22 20:19:00,194528,10000.0,sent
2023-08-22 20:19:00,382818,1700.0,sent
2023-08-22 20:19:00,366815,5000.0,sent
2023-08-22 20:18:00,345818,10000.0,sent
2023-08-22 20:16:00,27863,1000.0,sent
2023-08-22 20:16:00,354622,1500.0,pending
2023-08-22 20:15:00,359469,10000.0,sent
2023-08-22 20:11:00,362786,500.0,sent
2023-08-22 20:08:00,357626,5000.0,sent
2023-08-22 20:08:00,38695,1000.0,sent
2023-08-22 20:05:00,361005,5000.0,sent
2023-08-22 20:04:00,382716,13000.0,sent
2023-08-22 20:03:00,211966,19800.0,sent
2023-08-22 20:02:00,33757,15000.0,pending
2023-08-22 20:02:00,33757,15000.0,pending
2023-08-22 20:02:00,137275,1000.0,sent
2023-08-22 20:00:00,394512,500.0,sent
2023-08-22 19:59:00,266602,700.0,sent
2023-08-22 19:59:00,27863,5000.0,sent
2023-08-22 19:56:00,348566,100000.0,sent
2023-08-22 19:49:00,44127,2000.0,sent
2023-08-22 19:48:00,13889,1000.0,sent
2023-08-22 19:45:00,258258,25000.0,sent
2023-08-22 19:44:00,372958,20000.0,sent
2023-08-22 19:44:00,361005,4050.0,sent
2023-08-22 19:43:00,348446,3000.0,sent
2023-08-22 19:40:00,379721,500.0,sent
2023-08-22 19:40:00,354139,5000.0,sent
2023-08-22 19:39:00,3667,18000.0,sent
2023-08-22 19:29:00,25887,35000.0,sent
2023-08-22 19:26:00,365143,700.0,sent
2023-08-22 19:24:00,394392,1000.0,sent
2023-08-22 19:23:00,354342,1000.0,sent
2023-08-22 19:23:00,189387,89700.0,sent
2023-08-22 19:22:00,161271,1000.0,sent
2023-08-22 19:21:00,226628,5000.0,sent
2023-08-22 19:19:00,378356,10000.0,sent
2023-08-22 19:19:00,368608,2100.0,sent
2023-08-22 19:19:00,394675,2000.0,sent
2023-08-22 19:14:00,9692,230000.0,sent
2023-08-22 19:11:00,389988,1500.0,sent
2023-08-22 19:10:00,152465,1500.0,sent
2023-08-22 19:09:00,123112,10000.0,sent
2023-08-22 19:07:00,357626,13500.0,sent
2023-08-22 19:07:00,150109,30000.0,sent
2023-08-22 19:04:00,394883,20000.0,sent
2023-08-22 19:04:00,368779,1000.0,sent
2023-08-22 19:03:00,386908,5000.0,sent
2023-08-22 19:02:00,350498,1000.0,sent
2023-08-22 19:00:00,370223,5000.0,sent
2023-08-22 18:57:00,194582,3200.0,sent
2023-08-22 18:56:00,338,5000.0,sent
2023-08-22 18:51:00,2262,9000.0,sent
2023-08-22 18:51:00,374317,15000.0,sent
2023-08-22 18:50:00,2262,9000.0,pending
2023-08-22 18:49:00,384455,1770.0,sent
2023-08-22 18:42:00,357626,3350.0,sent
2023-08-22 18:40:00,354458,500.0,sent
2023-08-22 18:39:00,392159,1900.0,sent
2023-08-22 18:39:00,152465,1000.0,sent
2023-08-22 18:38:00,386190,500.0,sent
2023-08-22 18:38:00,244213,2500000.0,sent
2023-08-22 18:31:00,382831,500.0,sent
2023-08-22 18:30:00,362285,13000.0,sent
2023-08-22 18:26:00,338,15000.0,sent
2023-08-22 18:25:00,661,3369.0,sent
2023-08-22 18:25:00,338,15000.0,pending
2023-08-22 18:23:00,377033,10000.0,sent
2023-08-22 18:23:00,137290,3000.0,sent
2023-08-22 18:22:00,167968,3100.0,sent
2023-08-22 18:22:00,392439,2950.0,sent
2023-08-22 18:22:00,213795,850.0,sent
2023-08-22 18:18:00,384214,14000.0,sent
2023-08-22 18:17:00,382831,1000.0,sent
2023-08-22 18:15:00,384455,3500.0,sent
2023-08-22 18:14:00,367600,2000.0,sent
2023-08-22 18:11:00,167968,3500.0,sent
2023-08-22 18:08:00,377033,10000.0,sent
2023-08-22 18:08:00,384642,3500.0,sent
2023-08-22 18:04:00,370223,4100.0,sent
2023-08-22 18:04:00,358555,1050.0,sent
2023-08-22 18:04:00,353666,500.0,sent
2023-08-22 18:03:00,350950,6833.0,sent
2023-08-22 18:03:00,138729,5000.0,sent
2023-08-22 18:01:00,122238,1000.0,sent
2023-08-22 17:57:00,348446,6000.0,sent
2023-08-22 17:56:00,167968,500.0,sent
2023-08-22 17:54:00,371989,2000.0,sent
2023-08-22 17:54:00,2318,2100.0,sent
2023-08-22 17:53:00,371989,3000.0,sent
2023-08-22 17:50:00,125474,1000.0,sent
2023-08-22 17:48:00,358555,1050.0,sent
2023-08-22 17:48:00,392084,5000.0,sent
2023-08-22 17:43:00,358462,20000.0,sent
2023-08-22 17:43:00,379690,5000.0,sent
2023-08-22 17:41:00,338,8800.0,sent
2023-08-22 17:40:00,13889,10000.0,sent
2023-08-22 17:40:00,351081,40000.0,sent
2023-08-22 17:40:00,338,8800.0,pending
2023-08-22 17:39:00,338,8800.0,pending
2023-08-22 17:39:00,351081,86000.0,sent
2023-08-22 17:38:00,338,8300.0,pending
2023-08-22 17:36:00,200732,3000.0,sent
2023-08-22 17:36:00,145110,1500.0,sent
2023-08-22 17:33:00,351081,86000.0,pending
2023-08-22 17:33:00,383774,1860.0,sent
2023-08-22 17:32:00,367231,2000.0,sent
2023-08-22 17:26:00,143451,6650.0,sent
2023-08-22 17:25:00,353626,2000.0,sent
2023-08-22 17:21:00,367600,1000.0,sent
2023-08-22 17:18:00,354916,40000.0,sent
2023-08-22 17:17:00,382680,193000.0,sent
2023-08-22 17:17:00,370189,3000.0,sent
2023-08-22 17:16:00,376772,2261.0,sent
2023-08-22 17:14:00,125474,4000.0,sent
2023-08-22 17:08:00,368608,1000.0,sent
2023-08-22 17:04:00,394820,2000.0,sent
2023-08-22 17:03:00,246183,10000.0,sent
2023-08-22 17:03:00,378380,1000.0,sent
2023-08-22 17:02:00,355222,33300.0,sent
2023-08-22 17:02:00,376808,5000.0,sent
2023-08-22 16:59:00,375102,7000.0,pending
2023-08-22 16:58:00,375102,7000.0,sent
2023-08-22 16:57:00,364085,1500.0,sent
2023-08-22 16:56:00,368608,3000.0,sent
2023-08-22 16:54:00,350498,500.0,sent
2023-08-22 16:51:00,248117,1000.0,sent
2023-08-22 16:50:00,395295,1500.0,sent
2023-08-22 16:46:00,349342,500.0,sent
2023-08-22 16:46:00,354458,40000.0,sent
2023-08-22 16:45:00,268389,4300.0,sent
2023-08-22 16:43:00,23621,2563.0,sent
2023-08-22 16:40:00,395488,4700.0,sent
2023-08-22 16:40:00,370189,3000.0,sent
2023-08-22 16:36:00,368779,2500.0,sent
2023-08-22 16:36:00,375606,2500.0,sent
2023-08-22 16:32:00,378910,1200.0,sent
2023-08-22 16:29:00,244422,2000.0,sent
2023-08-22 16:28:00,12903,2100.0,sent
2023-08-22 16:26:00,220277,1000.0,sent
2023-08-22 16:25:00,212861,3000.0,sent
2023-08-22 16:20:00,26921,35890.0,sent
2023-08-22 16:19:00,259311,9110.0,sent
2023-08-22 16:17:00,259311,9110.0,pending
2023-08-22 16:17:00,392159,1000.0,sent
2023-08-22 16:14:00,351688,100000.0,sent
2023-08-22 16:14:00,11273,2000.0,sent
2023-08-22 16:12:00,259311,1000.0,sent
2023-08-22 16:06:00,338,2500.0,sent
2023-08-22 16:05:00,13889,20000.0,sent
2023-08-22 16:04:00,384214,2300.0,sent
2023-08-22 16:04:00,188961,5000.0,sent
2023-08-22 16:02:00,25887,50000.0,sent
2023-08-22 16:01:00,348611,5000.0,sent
2023-08-22 16:01:00,11273,2200.0,sent
2023-08-22 16:00:00,661,1100.0,sent
2023-08-22 16:00:00,374759,1000.0,sent
2023-08-22 15:59:00,102734,5000.0,sent
2023-08-22 15:57:00,5174,20000.0,sent
2023-08-22 15:56:00,5174,20000.0,pending
2023-08-22 15:56:00,5174,20000.0,pending
2023-08-22 15:55:00,213786,5000.0,sent
2023-08-22 15:54:00,368608,7000.0,sent
2023-08-22 15:52:00,30613,11000.0,sent
2023-08-22 15:45:00,354674,51000.0,sent
2023-08-22 15:45:00,203587,1600.0,sent
2023-08-22 15:45:00,26921,255700.0,sent
2023-08-22 15:44:00,451,1625000.0,sent
2023-08-22 15:43:00,350548,1200.0,sent
2023-08-22 15:42:00,362225,36500.0,sent
2023-08-22 15:39:00,361287,22877.0,sent
2023-08-22 15:38:00,131383,10000.0,sent
2023-08-22 15:35:00,395111,1000.0,sent
2023-08-22 15:31:00,392476,1000.0,sent
2023-08-22 15:29:00,13889,7000.0,sent
2023-08-22 15:25:00,211754,1000.0,sent
2023-08-22 15:21:00,44738,25000.0,sent
2023-08-22 15:21:00,245361,2000.0,sent
2023-08-22 15:17:00,362225,120000.0,sent
2023-08-22 15:17:00,178277,8000.0,sent
2023-08-22 15:15:00,358195,1000.0,sent
2023-08-22 15:14:00,352422,10000.0,sent
2023-08-22 15:11:00,372537,700.0,sent
2023-08-22 15:08:00,131555,600.0,sent
2023-08-22 15:06:00,374726,30000.0,sent
2023-08-22 15:05:00,256510,500.0,sent
2023-08-22 15:04:00,355934,12000.0,sent
2023-08-22 15:04:00,131555,600.0,pending
2023-08-22 15:03:00,131555,600.0,pending
2023-08-22 14:58:00,381184,1000.0,sent
2023-08-22 14:57:00,53267,5000.0,sent
2023-08-22 14:57:00,378910,15700.0,sent
2023-08-22 14:57:00,394705,5000.0,sent
2023-08-22 14:56:00,378910,15700.0,pending
2023-08-22 14:55:00,389913,1000.0,sent
2023-08-22 14:55:00,354622,1400.0,sent
2023-08-22 14:55:00,378910,15700.0,pending
2023-08-22 14:53:00,212360,38000.0,sent
2023-08-22 14:50:00,73788,6972.0,sent
2023-08-22 14:48:00,163715,4000.0,sent
2023-08-22 14:46:00,524,30000.0,sent
2023-08-22 14:46:00,386908,40000.0,sent
2023-08-22 14:42:00,195589,5000.0,sent
2023-08-22 14:41:00,1244,23239.0,sent
2023-08-22 14:40:00,374277,9000.0,sent
2023-08-22 14:37:00,378910,18000.0,sent
2023-08-22 14:35:00,66158,1000.0,sent
2023-08-22 14:33:00,137356,5000.0,sent
2023-08-22 14:33:00,145110,35000.0,sent
2023-08-22 14:30:00,244213,1600.0,sent
2023-08-22 14:30:00,355376,1000.0,sent
2023-08-22 14:25:00,377087,6000.0,sent
2023-08-22 14:25:00,377087,3000.0,pending
2023-08-22 14:24:00,134701,10000.0,sent
2023-08-22 14:22:00,95362,5000.0,sent
2023-08-22 14:20:00,372170,4000.0,sent
2023-08-22 14:20:00,190323,1100.0,sent
2023-08-22 14:20:00,354176,500.0,sent
2023-08-22 14:20:00,372525,500.0,sent
2023-08-22 14:19:00,203591,4100.0,sent
2023-08-22 14:19:00,259906,6000.0,sent
2023-08-22 14:15:00,45840,15000.0,sent
2023-08-22 14:13:00,355018,500.0,sent
2023-08-22 14:09:00,259906,4000.0,sent
2023-08-22 14:08:00,362285,26000.0,sent
2023-08-22 14:08:00,212360,4000.0,sent
2023-08-22 14:05:00,169988,8000.0,sent
2023-08-22 14:04:00,4804,15000.0,sent
2023-08-22 14:03:00,169432,7500.0,sent
2023-08-22 14:02:00,354139,1000.0,sent
2023-08-22 14:02:00,192906,1000.0,sent
2023-08-22 14:00:00,524,134800.0,sent
2023-08-22 14:00:00,258258,7000.0,sent
2023-08-22 14:00:00,354139,1000.0,sent
2023-08-22 13:59:00,373260,500.0,sent
2023-08-22 13:56:00,386908,28000.0,sent
2023-08-22 13:55:00,268975,1500.0,sent
2023-08-22 13:50:00,53267,5000.0,pending
2023-08-22 13:49:00,389916,500.0,sent
2023-08-22 13:48:00,384238,7700.0,sent
2023-08-22 13:47:00,346835,50000.0,sent
2023-08-22 13:46:00,178277,19000.0,sent
2023-08-22 13:45:00,392159,1040.0,sent
2023-08-22 13:41:00,244213,5390.0,sent
2023-08-22 13:39:00,244213,2000.0,pending
2023-08-22 13:38:00,26921,12000.0,sent
2023-08-22 13:35:00,189789,32000.0,sent
2023-08-22 13:34:00,189789,32000.0,pending
2023-08-22 13:34:00,354622,550.0,sent
2023-08-22 13:34:00,360788,2100.0,sent
2023-08-22 13:31:00,104340,6000.0,sent
2023-08-22 13:30:00,13889,500.0,sent
2023-08-22 13:29:00,383279,2625.0,sent
2023-08-22 13:28:00,13889,49000.0,sent
2023-08-22 13:27:00,138349,50000.0,sent
2023-08-22 13:27:00,355934,5000.0,sent
2023-08-22 13:23:00,193883,5000.0,sent
2023-08-22 13:20:00,1308,6200.0,sent
2023-08-22 13:19:00,488,10000.0,sent
2023-08-22 13:18:00,145110,4600.0,sent
2023-08-22 13:18:00,30613,6600.0,sent
2023-08-22 13:17:00,145110,2000.0,sent
2023-08-22 13:17:00,392439,2050.0,sent
2023-08-22 13:17:00,104340,3700.0,sent
2023-08-22 13:16:00,348020,1000000.0,sent
2023-08-22 13:15:00,26921,6000.0,sent
2023-08-22 13:12:00,385421,3500.0,sent
2023-08-22 13:08:00,195589,2000.0,sent
2023-08-22 13:08:00,151070,4000.0,sent
2023-08-22 13:08:00,270011,2000.0,sent
2023-08-22 13:08:00,377087,6000.0,pending
2023-08-22 13:08:00,377087,6000.0,pending
2023-08-22 13:07:00,244213,33100.0,sent
2023-08-22 13:06:00,395062,3000.0,sent
2023-08-22 13:02:00,64454,5100.0,sent
2023-08-22 13:01:00,380356,15000.0,sent
2023-08-22 13:00:00,64454,8000.0,sent
2023-08-22 12:56:00,201761,25000.0,sent
2023-08-22 12:55:00,359044,5000.0,sent
2023-08-22 12:54:00,357932,3500.0,sent
2023-08-22 12:50:00,379721,500.0,sent
2023-08-22 12:49:00,528,10000.0,sent
2023-08-22 12:48:00,528,3000.0,sent
2023-08-22 12:47:00,379721,2500.0,sent
2023-08-22 12:44:00,2078,4000.0,sent
2023-08-22 12:44:00,227814,4200.0,sent
2023-08-22 12:43:00,394512,1000.0,sent
2023-08-22 12:42:00,13849,24500.0,sent
2023-08-22 12:41:00,160718,500000.0,sent
2023-08-22 12:41:00,379721,2200.0,sent
2023-08-22 12:40:00,211754,10000.0,sent
2023-08-22 12:40:00,386190,3000.0,sent
2023-08-22 12:40:00,194231,15000.0,sent
2023-08-22 12:39:00,211966,1500.0,sent
2023-08-22 12:35:00,156009,2100.0,sent
2023-08-22 12:33:00,194231,5000.0,sent
2023-08-22 12:31:00,355530,2000.0,sent
2023-08-22 12:18:00,375075,5000.0,sent
2023-08-22 12:18:00,350950,138000.0,sent
2023-08-22 12:13:00,377093,2000.0,sent
2023-08-22 12:13:00,350950,31640.0,sent
2023-08-22 12:13:00,11719,38000.0,sent
2023-08-22 12:11:00,367173,20000.0,sent
2023-08-22 12:04:00,376910,15000.0,sent
2023-08-22 12:03:00,376910,20000.0,pending
2023-08-22 12:02:00,355174,2000.0,sent
2023-08-22 12:02:00,106494,47000.0,sent
2023-08-22 12:01:00,106494,2100.0,sent
2023-08-22 11:59:00,106494,2100.0,pending
2023-08-22 11:59:00,379721,5000.0,sent
2023-08-22 11:58:00,106494,2100.0,pending
2023-08-22 11:58:00,244745,3000.0,sent
2023-08-22 11:56:00,395401,500.0,sent
2023-08-22 11:47:00,348020,1500000.0,sent
2023-08-22 11:46:00,348020,1500000.0,sent
2023-08-22 11:44:00,89229,800.0,sent
2023-08-22 11:44:00,253213,5000.0,sent
2023-08-22 11:42:00,385421,2000.0,sent
2023-08-22 11:41:00,354961,1000.0,sent
2023-08-22 11:40:00,15673,38000.0,sent
2023-08-22 11:40:00,371885,10000.0,sent
2023-08-22 11:38:00,244528,1000.0,sent
2023-08-22 11:37:00,376399,2000.0,sent
2023-08-22 11:37:00,211966,10000.0,sent
2023-08-22 11:33:00,194080,3000.0,sent
2023-08-22 11:31:00,244213,37000.0,sent
2023-08-22 11:30:00,244213,37500.0,pending
2023-08-22 11:29:00,95362,1500.0,sent
2023-08-22 11:24:00,382680,1900.0,sent
2023-08-22 11:23:00,253024,10000.0,sent
2023-08-22 11:21:00,394829,2000.0,sent
2023-08-22 11:19:00,160661,22000.0,sent
2023-08-22 11:17:00,125474,2000.0,sent
2023-08-22 11:17:00,194080,500.0,sent
2023-08-22 11:14:00,352422,5080.0,sent
2023-08-22 11:09:00,244213,111000.0,sent
2023-08-22 11:09:00,351122,15000.0,sent
2023-08-22 11:07:00,346851,900.0,sent
2023-08-22 11:05:00,355712,750.0,sent
2023-08-22 11:02:00,194080,500.0,sent
2023-08-22 10:54:00,362237,10000.0,sent
2023-08-22 10:54:00,369808,20000.0,sent
2023-08-22 10:50:00,346549,3000.0,sent
2023-08-22 10:48:00,266602,1050.0,sent
2023-08-22 10:46:00,366707,48000.0,sent
2023-08-22 10:40:00,100988,100000.0,sent
2023-08-22 10:39:00,100988,100000.0,pending
2023-08-22 10:37:00,143636,1000.0,sent
2023-08-22 10:35:00,222048,2000.0,sent
2023-08-22 10:33:00,374846,2000.0,sent
2023-08-22 10:33:00,199258,1000.0,sent
2023-08-22 10:33:00,384214,2000.0,sent
2023-08-22 10:32:00,222048,2000.0,pending
2023-08-22 10:31:00,204130,2000.0,sent
2023-08-22 10:30:00,222048,2000.0,pending
2023-08-22 10:28:00,199258,1000.0,pending
2023-08-22 10:15:00,371885,10000.0,pending
2023-08-22 10:08:00,392854,20000.0,sent
2023-08-22 10:05:00,392854,20000.0,pending
2023-08-22 10:03:00,193826,30000.0,sent
2023-08-22 10:03:00,390083,500.0,sent
2023-08-22 10:03:00,193102,5000.0,sent
2023-08-22 09:57:00,326,2000.0,sent
2023-08-22 09:55:00,45728,800.0,sent
2023-08-22 09:54:00,382610,12100.0,sent
2023-08-22 09:53:00,346851,4100.0,sent
2023-08-22 09:51:00,375075,5000.0,sent
2023-08-22 09:49:00,63779,7000.0,sent
2023-08-22 09:47:00,357932,3100.0,sent
2023-08-22 09:47:00,128086,20100.0,sent
2023-08-22 09:46:00,357932,3100.0,pending
2023-08-22 09:44:00,384455,1100.0,sent
2023-08-22 09:43:00,212360,5000.0,sent
2023-08-22 09:43:00,211966,5100.0,sent
2023-08-22 09:43:00,14847,10200.0,sent
2023-08-22 09:39:00,363679,1000.0,sent
2023-08-22 09:39:00,363679,1000.0,pending
2023-08-22 09:35:00,372958,5000.0,sent
2023-08-22 09:29:00,163898,5100.0,sent
2023-08-22 09:29:00,382831,500.0,sent
2023-08-22 09:28:00,395285,2000.0,sent
2023-08-22 09:27:00,379690,3000.0,sent
2023-08-22 09:26:00,200720,5000.0,sent
2023-08-22 09:25:00,383189,500.0,sent
2023-08-22 09:25:00,46866,6000.0,sent
2023-08-22 09:24:00,367673,200000.0,sent
2023-08-22 09:23:00,25229,2000.0,sent
2023-08-22 09:22:00,372331,2150.0,sent
2023-08-22 09:21:00,124850,5000.0,sent
2023-08-22 09:14:00,346851,15000.0,sent
2023-08-22 09:14:00,234649,500.0,sent
2023-08-22 09:10:00,355376,30400.0,sent
2023-08-22 09:09:00,172776,10000.0,sent
2023-08-22 09:08:00,246701,3000.0,sent
2023-08-22 09:04:00,382831,500.0,sent
2023-08-22 09:04:00,169432,50000.0,sent
2023-08-22 09:03:00,213525,20000.0,sent
2023-08-22 08:59:00,376399,1500.0,sent
2023-08-22 08:58:00,395338,2000.0,sent
2023-08-22 08:57:00,38695,10000.0,sent
2023-08-22 08:56:00,395311,2000.0,sent
2023-08-22 08:56:00,395279,2000.0,sent
2023-08-22 08:54:00,395258,2000.0,sent
2023-08-22 08:54:00,372170,5300.0,sent
2023-08-22 08:47:00,178277,30000.0,sent
2023-08-22 08:47:00,355403,1000.0,sent
2023-08-22 08:47:00,59061,1100.0,sent
2023-08-22 08:44:00,387369,50000.0,sent
2023-08-22 08:42:00,352373,15000.0,sent
2023-08-22 08:37:00,386908,2100.0,sent
2023-08-22 08:36:00,105430,100000.0,sent
2023-08-22 08:34:00,394781,2000.0,sent
2023-08-22 08:33:00,354434,29000.0,sent
2023-08-22 08:25:00,106041,7000.0,sent
2023-08-22 08:23:00,371620,1500.0,sent
2023-08-22 08:20:00,95556,3500.0,sent
2023-08-22 08:19:00,248,10200.0,sent
2023-08-22 08:18:00,357874,1500.0,sent
2023-08-22 08:14:00,389916,1000.0,sent
2023-08-22 08:12:00,199258,1000.0,sent
2023-08-22 08:08:00,372170,5000.0,sent
2023-08-22 08:04:00,251849,500.0,sent
2023-08-22 08:04:00,44127,3000.0,sent
2023-08-22 08:04:00,248,11000.0,sent
2023-08-22 08:03:00,548,1500.0,sent
2023-08-22 07:59:00,2719,4000.0,sent
2023-08-22 07:57:00,53475,1000.0,sent
2023-08-22 07:57:00,186493,21000.0,sent
2023-08-22 07:56:00,383834,600.0,sent
2023-08-22 07:53:00,25229,1000.0,sent
2023-08-22 07:53:00,102734,3000.0,sent
2023-08-22 07:51:00,97441,500.0,sent
2023-08-22 07:49:00,352373,10000.0,sent
2023-08-22 07:47:00,348446,4000.0,sent
2023-08-22 07:39:00,244422,13000.0,sent
2023-08-22 07:35:00,382564,2000.0,sent
2023-08-22 07:34:00,392337,1800.0,sent
2023-08-22 07:33:00,365584,50000.0,sent
2023-08-22 07:33:00,346473,140000.0,sent
2023-08-22 07:26:00,348446,3500.0,sent
2023-08-22 07:26:00,189387,19000.0,sent
2023-08-22 07:21:00,201761,60000.0,sent
2023-08-22 07:19:00,352422,17000.0,sent
2023-08-22 07:18:00,44738,7500.0,sent
2023-08-22 07:12:00,16931,2500.0,sent
2023-08-22 07:08:00,82195,500.0,sent
2023-08-22 07:06:00,354961,30600.0,sent
2023-08-22 07:05:00,354961,30600.0,pending
2023-08-22 07:04:00,354961,30600.0,pending
2023-08-22 07:02:00,55130,14272.0,sent
2023-08-22 06:55:00,26921,6000.0,sent
2023-08-22 06:55:00,220277,5000.0,sent
2023-08-22 06:55:00,26921,8000.0,pending
2023-08-22 06:50:00,177350,1100.0,sent
2023-08-22 06:45:00,143636,3000.0,sent
2023-08-22 06:37:00,381393,1000.0,sent
2023-08-22 06:34:00,59278,500.0,sent
2023-08-22 06:28:00,177350,1100.0,sent
2023-08-22 06:27:00,106041,550.0,sent
2023-08-22 06:25:00,356099,500.0,sent
2023-08-22 06:25:00,377027,8000.0,sent
2023-08-22 06:11:00,377093,2000.0,sent
2023-08-22 05:52:00,367762,73000.0,sent
2023-08-22 05:48:00,367001,52600.0,sent
2023-08-22 05:40:00,395267,2000.0,sent
2023-08-22 05:36:00,395206,2000.0,sent
2023-08-22 05:32:00,395386,2000.0,sent
2023-08-22 05:31:00,395368,2000.0,sent
2023-08-22 05:30:00,395323,2000.0,sent
2023-08-22 05:28:00,395299,2000.0,sent
2023-08-22 05:27:00,395288,2000.0,sent
2023-08-22 05:25:00,395273,2000.0,sent
2023-08-22 04:53:00,394365,2000.0,sent
2023-08-22 04:50:00,346851,11000.0,sent
2023-08-22 04:15:00,38695,12286.0,sent
2023-08-22 04:12:00,395062,6000.0,sent
2023-08-22 04:00:00,138848,5000.0,sent
2023-08-22 03:58:00,138848,5000.0,pending
2023-08-22 03:39:00,255410,8500.0,sent
2023-08-22 03:36:00,395308,2000.0,sent
2023-08-22 03:34:00,395374,2000.0,sent
2023-08-22 03:32:00,395365,2000.0,sent
2023-08-22 03:31:00,379791,2000.0,sent
2023-08-22 03:30:00,395314,2000.0,sent
2023-08-22 01:38:00,167968,600.0,sent
2023-08-22 01:33:00,346851,7000.0,sent
2023-08-22 01:32:00,346851,7000.0,pending
2023-08-22 01:32:00,346851,2000.0,sent
2023-08-22 01:24:00,394365,1050.0,sent
2023-08-22 01:20:00,393782,535.0,sent
2023-08-22 00:38:00,389462,40920.0,sent
2023-08-22 00:24:00,383996,1500.0,sent
2023-08-22 00:09:00,368779,1000.0,sent
2023-08-22 00:08:00,368779,1000.0,sent
2023-08-22 00:01:00,364553,50000.0,sent
2023-08-21 23:29:00,379721,1000.0,sent
2023-08-21 23:21:00,379721,500.0,sent
2023-08-21 23:20:00,372958,18000.0,sent
